Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
1696747,CUSHION,0.58984375,SI2,F,EX,EX,VG,N,1094.8,4.96875,4.53125,3.0605469
1595358,CUSHION,0.5,VS2,FANCY,EX,EX,GD,N,1103.97,4.3085938,4.2890625,2.9101562
210106-130,CUSHION,1.0195312,SI1,FANCY,EX,EX,EX,F,1105.68,6.5117188,5.28125,3.5800781
1638138,CUSHION,0.5097656,VS1,J,EX,EX,VG,N,1199.41,4.9804688,4.25,2.8496094
1642243,CUSHION,0.75,VVS2,L,VG,EX,GD,ST,1205.7,5.2890625,4.9414062,3.4492188
1565348,CUSHION,0.52001953,VVS1,FANCY,EX,EX,VG,M,1207.12,4.46875,4.328125,2.9394531
1615092,CUSHION,0.52001953,SI1,I,EX,EX,VG,F,1211.61,4.7695312,4.4296875,2.9902344
1762719,CUSHION,0.64990234,VVS2,S-T,EX,EX,EX,M,1212.41,5.0,4.640625,3.1503906
1619470,CUSHION,0.52978516,VVS2,J,EX,EX,VG,N,1213.74,4.5898438,4.4492188,3.0097656
1574492,CUSHION,0.5698242,SI1,FANCY,EX,EX,GD,M,1214.05,4.828125,4.5585938,3.0800781
1648838,CUSHION,0.5,VS1,I,EX,EX,VG,M,1214.62,4.4414062,4.4296875,3.0097656
1669449,CUSHION,0.5,VVS2,J,EX,EX,VG,M,1215.54,4.5507812,4.3984375,2.9804688
1793049,CUSHION,0.4699707,SI1,F,EX,EX,GD,N,1217.29,4.9296875,4.1601562,2.7890625
1593546,CUSHION,0.5,SI1,E,EX,VG,GD,N,1226.85,5.1289062,4.1289062,2.8007812
1636055,CUSHION,0.70996094,VS2,N,EX,EX,EX,N,1230.89,5.8007812,4.640625,3.1503906
1667164,CUSHION,0.5,VS2,I,EX,EX,VG,F,1231.96,4.4414062,4.421875,2.9804688
1628224,CUSHION,0.89990234,SI1,M,EX,EX,EX,ST,1237.55,5.6210938,5.2695312,3.5605469
1601290,CUSHION,0.5,SI1,FANCY,EX,EX,VG,F,1241.42,4.4414062,4.4101562,2.9492188
1794071,CUSHION,0.5097656,SI1,J,EX,EX,VG,N,1286.16,4.6992188,4.3710938,2.9707031
1664763,CUSHION,0.5600586,SI2,FANCY,EX,GD,GD,F,1286.93,4.71875,4.4296875,3.0
1651013,CUSHION,0.52001953,VVS1,I,EX,EX,VG,F,1292.65,4.6015625,4.4882812,3.0292969
1790074,CUSHION,0.41992188,VVS1,FANCY,EX,EX,GD,M,1293.39,4.2382812,4.1601562,2.6796875
1593490,CUSHION,0.89990234,SI2,M,VG,EX,VG,F,1295.14,5.9101562,5.0507812,3.5195312
1549897,CUSHION,0.60009766,VVS1,FANCY,EX,EX,VG,M,1298.13,4.6601562,4.6210938,3.1308594
1786431,CUSHION,0.5097656,SI1,H,EX,EX,EX,ST,1299.02,4.5703125,4.4492188,2.9804688
1615085,CUSHION,0.5,VS1,H,VG,EX,VG,N,1301.12,4.890625,4.25,2.8496094
1654061,CUSHION,0.7001953,SI1,L,EX,EX,VG,N,1303.27,5.3085938,4.828125,3.2695312
1630158,CUSHION,0.5,SI1,FANCY,EX,VG,GD,F,1303.67,4.5703125,4.3515625,2.8808594
1636033,CUSHION,0.85009766,VS2,M,EX,EX,EX,ST,1311.39,6.1210938,4.8984375,3.3398438
1795583,CUSHION,0.5,SI1,I,EX,EX,VG,F,1313.99,4.9296875,4.2617188,2.8496094
1608410,CUSHION,0.70996094,VVS2,L,VG,EX,VG,N,1315.61,5.0390625,4.8203125,3.3691406
1767817,CUSHION,0.5,SI1,F,VG,VG,GD,N,1315.83,4.96875,4.2109375,2.8105469
1657715,CUSHION,0.5,SI1,G,EX,VG,VG,F,1317.62,4.7109375,4.2890625,2.9003906
1765489,CUSHION,0.5,VS2,F,VG,EX,EX,N,1584.58,4.7109375,4.2382812,2.9492188
1765494,CUSHION,0.5097656,VS2,H,EX,EX,VG,N,1586.1,5.0117188,4.3085938,2.8398438
1761480,CUSHION,0.5097656,VS2,H,EX,EX,VG,N,1586.1,4.921875,4.2617188,2.890625
1776164,CUSHION,0.5498047,SI1,E,EX,EX,EX,N,1587.37,4.8398438,4.4609375,3.0195312
1796900,CUSHION,0.5,VS2,F,VG,EX,VG,N,1587.87,4.53125,4.3710938,3.0390625
1665802,CUSHION,0.58984375,SI1,H,EX,EX,VG,N,1588.29,5.1796875,4.4882812,3.0507812
1790062,CUSHION,0.7001953,SI2,FANCY,EX,EX,GD,N,1588.43,4.7890625,4.7890625,3.25
1786430,CUSHION,0.52978516,SI1,F,EX,EX,VG,N,1588.5,4.7304688,4.390625,2.9804688
1776163,CUSHION,0.5,VS2,G,EX,EX,VG,N,1590.29,4.9414062,4.2382812,2.7890625
1756387,CUSHION,0.5,VS1,H,EX,EX,EX,N,1590.29,4.5585938,4.3789062,2.9707031
1796898,CUSHION,0.5,VS2,E,EX,EX,VG,F,1591.24,4.9101562,4.1914062,2.8398438
1781169,CUSHION,0.5,VS2,E,VG,EX,VG,N,1591.24,4.7382812,4.390625,2.859375
1658912,CUSHION,0.5097656,VVS1,G,EX,VG,VG,F,1592.88,4.9882812,4.2617188,2.8808594
1771075,CUSHION,0.5,VS1,E,EX,EX,VG,F,1593.89,4.9296875,4.2382812,2.8496094
1765493,CUSHION,0.5,VS2,G,EX,EX,VG,N,1594.52,4.859375,4.2109375,2.8496094
1771083,CUSHION,0.42993164,SI1,M,EX,EX,VG,M,683.22,4.3789062,4.3398438,2.7207031
1524552,CUSHION,0.52001953,VS1,S-T,EX,EX,VG,M,718.92,4.5507812,4.3789062,2.9707031
1651023,CUSHION,0.5,SI1,M,EX,EX,VG,F,725.32,4.859375,4.2304688,2.8691406
1632749,CUSHION,0.5,VS2,M,VG,EX,GD,N,771.13,4.5117188,4.46875,2.9804688
1660174,CUSHION,0.5,VVS2,M,EX,EX,VG,F,772.88,4.9414062,4.2695312,2.8808594
1784948,CUSHION,0.39990234,VS2,K,VG,EX,VG,M,795.69,4.5117188,3.8496094,2.6796875
1755000,CUSHION,0.3400879,SI1,FANCY,EX,VG,VG,M,803.43,4.03125,3.8808594,2.6699219
1602072,CUSHION,0.58984375,VS2,U-V,VG,EX,GD,N,807.91,4.640625,4.5703125,3.1894531
1652706,CUSHION,0.5097656,SI1,N,EX,EX,VG,F,816.68,4.921875,4.2695312,2.890625
1606825,CUSHION,0.5,VVS1,L,VG,EX,VG,ST,822.17,4.71875,4.2304688,2.9492188
1639567,CUSHION,0.5,VS1,K,VG,EX,VG,F,830.89,4.6992188,4.2382812,2.9296875
1619473,CUSHION,0.5097656,VS1,L,VG,EX,GD,N,839.64,4.6914062,4.3203125,2.9492188
1667158,CUSHION,0.5,VS1,M,VG,EX,VG,F,840.29,4.9101562,4.1914062,2.890625
1629722,CUSHION,0.6098633,SI2,Y-Z,EX,EX,FR,F,847.83,4.8203125,4.71875,3.0898438
1575622,CUSHION,0.52001953,SI1,L,EX,EX,VG,N,869.06,5.0195312,4.2304688,2.8808594
1619461,CUSHION,0.7998047,VS2,M,EX,EX,EX,N,1358.39,5.421875,5.0507812,3.4199219
1651870,CUSHION,0.5097656,SI1,FANCY,EX,EX,VG,N,1358.98,5.0117188,4.1210938,2.7890625
1798203,CUSHION,0.5,VS1,J,EX,EX,VG,N,1361.35,4.9296875,4.2617188,2.8691406
1671479,CUSHION,0.5,SI2,F,EX,EX,GD,N,1363.32,4.6210938,4.4609375,2.9707031
1651867,CUSHION,0.5097656,VS2,FANCY,EX,GD,GD,N,1364.27,4.75,4.28125,2.9003906
1642264,CUSHION,0.5,VS2,H,EX,EX,VG,N,1365.18,4.96875,4.2382812,2.8691406
1652701,CUSHION,0.52978516,VS1,I,EX,EX,VG,N,1365.72,4.7109375,4.5117188,3.0390625
1651019,CUSHION,0.5,VS2,H,EX,VG,VG,F,1366.08,4.609375,4.4296875,2.9492188
1665795,CUSHION,0.5097656,VS1,I,EX,EX,EX,M,1373.97,4.6289062,4.4296875,2.9707031
1759261,CUSHION,0.5,SI1,G,EX,VG,VG,N,1374.14,5.03125,4.171875,2.8300781
1741865,CUSHION,0.5,SI1,G,EX,EX,VG,N,1374.14,5.0585938,4.2304688,2.8398438
1643525,CUSHION,0.52001953,IF,I,EX,EX,VG,N,1374.36,5.078125,4.3085938,2.8691406
1672858,CUSHION,0.5,VS2,I,EX,EX,VG,N,1377.17,4.5195312,4.3515625,2.9296875
1795584,CUSHION,0.5,SI1,I,EX,EX,EX,F,1377.4,4.6992188,4.2695312,2.9003906
1787774,CUSHION,0.5,SI1,G,VG,EX,GD,N,1378.21,4.4296875,4.3984375,3.0703125
1794066,CUSHION,0.52001953,SI1,E,EX,EX,EX,F,1607.14,4.8203125,4.421875,2.890625
1794065,CUSHION,0.52001953,VS2,H,EX,EX,VG,F,1607.14,4.6210938,4.4804688,3.0097656
1761479,CUSHION,0.5,VS2,G,EX,VG,VG,N,1607.19,4.578125,4.390625,2.9609375
1619459,CUSHION,0.7998047,VVS2,K,VG,VG,VG,N,1607.28,5.25,5.078125,3.5195312
1767816,CUSHION,0.52001953,VS2,E,EX,EX,EX,F,1607.9,4.9609375,4.3085938,2.8300781
200772-70,CUSHION,1.0195312,SI2,L,EX,EX,EX,M,1609.43,6.2695312,5.4296875,3.6308594
1771077,CUSHION,0.5,VS2,G,EX,EX,VG,N,1609.73,4.5898438,4.3789062,2.9707031
1761477,CUSHION,0.5,VS1,F,EX,VG,VG,N,1610.67,4.859375,4.21875,2.8496094
1692232,CUSHION,0.89990234,VS2,FANCY,EX,EX,VG,N,1611.08,6.0390625,5.0898438,3.4199219
1790072,CUSHION,0.5600586,SI2,FANCY,EX,EX,GD,F,1611.85,4.5585938,4.46875,3.1191406
1786416,CUSHION,0.7001953,VS1,K,VG,EX,GD,N,1612.09,4.921875,4.828125,3.3691406
1612587,CUSHION,0.7597656,VS1,K,EX,EX,VG,N,1612.64,5.3515625,5.0117188,3.3808594
1798206,CUSHION,0.5,VS2,E,EX,EX,GD,N,1613.14,4.921875,4.25,2.8203125
1615611,CUSHION,0.6298828,VVS1,FANCY,EX,EX,VG,M,1615.89,5.1601562,4.8984375,3.0
1790975,CUSHION,0.52978516,VVS1,H,EX,EX,EX,F,1616.37,4.671875,4.53125,3.0507812
1591217,CUSHION,0.5097656,VS2,H,EX,EX,VG,N,1335.2,4.859375,4.21875,2.8691406
1634088,CUSHION,0.5,VS2,H,EX,EX,GD,N,1339.21,4.53125,4.46875,2.9804688
1602053,CUSHION,0.72021484,SI2,H,EX,EX,VG,N,1339.21,5.5507812,4.7890625,3.25
1608451,CUSHION,0.5097656,SI1,H,EX,EX,EX,N,1339.58,4.7382812,4.3203125,2.9394531
1774086,CUSHION,0.5,VS2,H,EX,VG,VG,ST,1341.05,4.8710938,4.171875,2.8300781
1755526,CUSHION,0.48999023,VS2,F,VG,EX,GD,N,1345.05,4.640625,4.421875,3.0195312
1750154,CUSHION,0.5097656,SI1,H,EX,EX,VG,N,1349.01,5.1992188,4.171875,2.7304688
1762711,CUSHION,0.75,VS2,W-X,EX,EX,VG,N,1349.47,5.2890625,4.8515625,3.3007812
1786419,CUSHION,0.52001953,VVS1,J,EX,EX,VG,N,1349.52,5.078125,4.25,2.8808594
1776159,CUSHION,0.7001953,VVS1,W-X,VG,EX,VG,N,1350.65,4.7382812,4.6992188,3.3691406
1612597,CUSHION,0.5097656,VVS1,I,EX,EX,VG,N,1352.82,4.7304688,4.3203125,2.9199219
1642263,CUSHION,0.5097656,VS2,H,EX,EX,VG,F,1352.98,4.78125,4.3710938,2.9394531
1667149,CUSHION,0.52001953,VVS1,I,EX,EX,VG,F,1354.57,4.71875,4.4414062,3.0
1565346,CUSHION,0.5498047,VVS2,FANCY,EX,EX,VG,N,1357.61,4.921875,4.390625,2.9199219
1638144,CUSHION,0.5,SI1,E,EX,EX,VG,N,1358.27,5.0507812,4.2617188,2.7890625
1765487,CUSHION,0.5,VS2,E,EX,EX,EX,M,1489.94,4.859375,4.4804688,2.8398438
1794072,CUSHION,0.45996094,VVS2,D,EX,EX,VG,F,1490.97,4.7617188,4.0898438,2.8203125
1796894,CUSHION,0.5,VS1,H,GD,EX,VG,N,1491.53,4.46875,4.2695312,3.0507812
1639573,CUSHION,0.52978516,SI1,E,EX,EX,VG,N,1495.95,5.0117188,4.3203125,2.9296875
1639570,CUSHION,0.5600586,VS2,G,EX,EX,VG,F,1497.14,5.078125,4.390625,2.9707031
1798198,CUSHION,0.5,VVS2,H,EX,EX,VG,F,1498.19,4.921875,4.2617188,2.8398438
1660170,CUSHION,0.70996094,VS1,K,EX,EX,EX,F,1498.58,5.0,5.0,3.390625
1660159,CUSHION,0.89990234,SI2,M,EX,EX,EX,F,1499.06,5.4804688,5.3515625,3.640625
1636088,CUSHION,0.52001953,VS2,F,EX,EX,VG,N,1499.35,5.0195312,4.3710938,2.9394531
1746040,CUSHION,0.5,VS1,H,EX,EX,VG,N,1502.48,4.46875,4.4296875,3.0
1665799,CUSHION,0.5,SI1,F,EX,EX,VG,N,1502.54,4.8789062,4.2304688,2.8496094
1572837,CUSHION,0.58984375,VS2,FANCY,VG,VG,GD,M,1502.6,4.6914062,4.5117188,3.0800781
1762708,CUSHION,0.77978516,VS1,U-V,EX,EX,VG,M,1507.24,5.2617188,5.1914062,3.1894531
1769458,CUSHION,0.52978516,VVS1,I,EX,EX,EX,N,1509.58,4.6601562,4.4804688,3.0292969
1657712,CUSHION,0.5,VS1,H,EX,EX,EX,N,1511.28,4.71875,4.3203125,2.9394531
1595359,CUSHION,0.60009766,VS1,FANCY,EX,EX,VG,M,1450.63,5.0390625,4.53125,3.0292969
1798211,CUSHION,0.5,SI1,G,EX,EX,VG,N,1451.86,4.671875,4.390625,2.9609375
1740241,CUSHION,0.5097656,SI1,G,EX,EX,EX,N,1453.32,4.75,4.328125,2.9296875
1663199,CUSHION,0.5,VS1,G,EX,EX,VG,M,1453.33,4.4804688,4.359375,2.9609375
1667150,CUSHION,0.52001953,VVS2,I,EX,EX,EX,N,1457.11,4.7617188,4.3515625,2.9296875
1762718,CUSHION,0.5097656,VVS2,I,EX,EX,EX,N,1457.64,5.0117188,4.2382812,2.8691406
201235-207,CUSHION,1.0,SI2,L,EX,EX,EX,N,1458.21,5.8398438,5.5507812,3.75
1639559,CUSHION,0.7001953,SI1,J,EX,EX,GD,N,1458.27,5.1914062,4.859375,3.3007812
1767814,CUSHION,0.5,VS1,H,VG,EX,VG,F,1459.48,4.9296875,4.2109375,2.9003906
1667141,CUSHION,0.8100586,SI2,L,EX,EX,EX,F,1462.03,5.46875,5.3007812,3.5
1651017,CUSHION,0.5,VS2,F,VG,EX,VG,N,1462.04,4.7695312,4.3789062,2.890625
1599891,CUSHION,0.7998047,SI1,K,VG,EX,EX,N,1462.09,5.171875,5.109375,3.5605469
1756389,CUSHION,0.5,SI1,E,EX,EX,EX,N,1462.71,4.8398438,4.2109375,2.8496094
1640841,CUSHION,0.89990234,SI1,L,GD,EX,EX,N,1463.08,5.2382812,5.2304688,3.7597656
1650992,CUSHION,0.7998047,VVS2,L,VG,EX,VG,F,1463.46,5.3203125,5.0703125,3.5292969
1651872,CUSHION,0.5,SI2,FANCY,EX,VG,GD,F,1108.29,4.5,4.359375,2.8398438
1608437,CUSHION,0.5,VVS2,J,EX,EX,VG,N,1127.33,4.7109375,4.328125,2.9394531
1657713,CUSHION,0.5097656,VS1,J,EX,EX,VG,M,1129.73,4.7617188,4.3710938,2.9609375
1606855,CUSHION,0.5097656,VS2,J,EX,EX,EX,N,1131.6,4.6015625,4.4296875,3.0
1781759,CUSHION,0.5,SI1,FANCY,EX,EX,VG,F,1133.99,4.671875,4.2304688,2.9492188
1615090,CUSHION,0.5,VS2,J,EX,VG,VG,N,1136.92,4.5195312,4.421875,2.9804688
1656380,CUSHION,0.5,SI2,J,EX,EX,VG,N,1137.73,4.7617188,4.328125,2.890625
1781168,CUSHION,0.5,VS1,W-X,EX,EX,VG,N,1142.44,4.78125,4.3789062,2.9394531
1667156,CUSHION,0.5,VS1,I,VG,EX,VG,N,1142.87,4.46875,4.3203125,2.9902344
1668185,CUSHION,0.5,VVS1,J,EX,EX,VG,ST,1142.87,4.96875,4.1796875,2.8496094
1610237,CUSHION,0.52001953,SI1,FANCY,EX,VG,VG,ST,1142.98,4.6015625,4.3984375,2.9902344
1591185,CUSHION,0.91015625,SI2,N,EX,EX,VG,F,1143.58,5.4492188,5.421875,3.640625
1594991,CUSHION,0.7597656,SI1,M,EX,EX,EX,N,1148.68,5.2109375,5.109375,3.4296875
111000-5962,CUSHION,1.0097656,I2,FANCY,EX,VG,VG,N,1155.27,5.890625,5.6289062,3.5292969
1745020,CUSHION,0.7001953,VVS2,W-X,EX,EX,VG,N,1156.64,5.1015625,4.71875,3.1992188
1663189,CUSHION,0.7998047,VS2,K,VG,EX,VG,N,1594.88,5.5898438,4.890625,3.3691406
1651862,CUSHION,0.5600586,VVS1,FANCY,EX,EX,VG,N,1595.8,4.640625,4.4882812,3.0195312
1654410,CUSHION,0.5600586,VVS2,FANCY,EX,EX,VG,F,1597.73,4.859375,4.5507812,2.9296875
200376-372,CUSHION,1.2001953,SI2,U-V,GD,EX,VG,F,1599.33,6.4296875,5.390625,3.8496094
1786427,CUSHION,0.52001953,VS2,H,EX,EX,VG,N,1600.87,5.21875,4.2617188,2.8398438
1773470,CUSHION,0.7001953,SI2,J,EX,EX,VG,F,1601.56,5.078125,4.9492188,3.3300781
1660166,CUSHION,0.8198242,VS2,L,EX,VG,EX,M,1603.42,5.4414062,5.171875,3.5097656
1640852,CUSHION,0.7001953,SI2,H,VG,EX,VG,N,1603.54,5.2304688,4.71875,3.2890625
1642252,CUSHION,0.7001953,SI2,J,VG,EX,EX,N,1604.51,5.171875,4.78125,3.2890625
1629716,CUSHION,0.7001953,SI2,H,EX,EX,VG,N,1604.7,5.2304688,4.828125,3.2792969
1765490,CUSHION,0.5,VS2,F,EX,EX,VG,N,1604.79,4.9882812,4.28125,2.8691406
1616434,CUSHION,0.52978516,IF,G,EX,EX,VG,F,1604.91,4.5585938,4.5117188,3.0605469
1790073,CUSHION,0.52001953,I1,FANCY,EX,VG,GD,N,1605.23,4.78125,4.2617188,2.8808594
1790980,CUSHION,0.60009766,SI1,H,EX,EX,EX,F,1605.5,5.2109375,4.53125,3.0605469
1667154,CUSHION,0.58984375,VS1,I,EX,VG,VG,N,1606.66,4.8085938,4.6210938,3.1308594
1782544,CUSHION,0.52001953,VVS2,H,EX,EX,EX,N,1621.05,4.7695312,4.4101562,2.9707031
1622625,CUSHION,0.7001953,I1,FANCY,EX,EX,VG,N,1623.88,5.1015625,4.6914062,3.2597656
1667161,CUSHION,0.5,VS2,E,VG,EX,VG,N,1624.52,4.6992188,4.2382812,2.9492188
1550932,CUSHION,0.89990234,SI2,K,EX,EX,EX,ST,1626.73,5.609375,5.3085938,3.5898438
1656373,CUSHION,0.5097656,VS1,G,EX,EX,EX,N,1627.21,4.7617188,4.328125,2.9394531
203202-238,CUSHION,1.0097656,SI1,FANCY,EX,EX,GD,F,1628.78,5.7695312,5.5117188,3.75
1612604,CUSHION,0.5097656,VS2,G,EX,EX,EX,N,1628.99,4.6796875,4.3710938,2.9492188
1639563,CUSHION,0.5,VS1,E,EX,EX,GD,F,1630.65,5.0390625,4.171875,2.8300781
1796243,CUSHION,0.60009766,SI1,FANCY,EX,VG,VG,N,1630.85,4.8007812,4.5507812,3.0800781
1576905,CUSHION,0.60009766,VS2,FANCY,GD,VG,GD,ST,1633.21,4.2109375,5.1601562,3.0507812
1634081,CUSHION,0.72021484,VS2,J,EX,EX,VG,F,1634.37,5.53125,4.8085938,3.2597656
1794059,CUSHION,0.5,VS2,E,EX,EX,VG,N,1635.95,4.9609375,4.2890625,2.7890625
1794058,CUSHION,0.5,VS2,E,VG,EX,VG,N,1635.95,4.8203125,4.140625,2.8691406
1584399,CUSHION,0.7001953,SI2,H,EX,EX,VG,F,1638.4,5.2382812,4.8398438,3.2890625
1774085,CUSHION,0.52001953,VS2,G,EX,EX,VG,N,1640.38,4.5898438,4.390625,2.9804688
1634086,CUSHION,0.5097656,VS1,F,EX,EX,VG,N,1555.63,4.7304688,4.3085938,2.9199219
1760317,CUSHION,0.5,VS2,F,VG,EX,VG,N,1555.8,4.8085938,4.1796875,2.9003906
1605429,CUSHION,0.6098633,VS1,FANCY,EX,GD,VG,F,1556.58,4.828125,4.671875,3.1796875
1640849,CUSHION,0.7001953,SI2,E,GD,EX,VG,N,1558.52,5.21875,4.671875,3.3398438
1642257,CUSHION,0.52978516,VS1,G,EX,EX,VG,N,1560.02,5.03125,4.3515625,2.9199219
1665784,CUSHION,0.7001953,VVS2,K,VG,EX,VG,F,1562.27,5.0507812,4.859375,3.390625
1786425,CUSHION,0.5097656,VS2,D,VG,EX,EX,M,1563.76,4.4492188,4.390625,3.0507812
1759259,CUSHION,0.5,VS1,E,EX,EX,EX,M,1564.23,4.390625,4.359375,2.9609375
1669447,CUSHION,0.89990234,SI1,M,EX,EX,VG,F,1565.85,5.640625,5.390625,3.5996094
1786423,CUSHION,0.5,VS1,H,VG,EX,VG,N,1565.95,4.390625,4.3710938,3.0195312
1722047,CUSHION,0.7001953,SI1,J,EX,EX,VG,N,1566.21,5.4414062,4.71875,3.1992188
1574487,CUSHION,0.8100586,I1,FANCY,EX,VG,VG,F,1567.03,5.4804688,5.1015625,3.4003906
1654412,CUSHION,0.5097656,VVS2,FANCY,EX,EX,GD,N,1567.08,4.5585938,4.3710938,2.9609375
1640845,CUSHION,0.8100586,SI1,L,EX,EX,EX,F,1568.43,6.0703125,4.859375,3.2792969
1795582,CUSHION,0.58984375,SI1,H,EX,EX,VG,N,1570.42,5.3398438,4.3398438,2.9492188
1766803,CUSHION,0.52001953,VS2,G,EX,EX,GD,N,1526.14,4.5117188,4.46875,3.0292969
1795578,CUSHION,0.52001953,SI1,E,EX,EX,VG,N,1527.1,5.0117188,4.3007812,2.9199219
1616435,CUSHION,0.5097656,VVS2,G,EX,EX,VG,N,1528.28,4.9492188,4.2890625,2.890625
1782548,CUSHION,0.5,VS2,F,VG,EX,VG,N,1529.65,4.890625,4.171875,2.9199219
1654411,CUSHION,0.52978516,VVS2,FANCY,EX,VG,GD,M,1530.67,4.6210938,4.5195312,2.9394531
1774084,CUSHION,0.5,VS1,H,EX,EX,VG,N,1531.28,4.6210938,4.359375,2.9609375
1776162,CUSHION,0.5,VS1,F,EX,EX,VG,M,1533.78,4.578125,4.4101562,2.9394531
1791719,CUSHION,0.5,VS2,H,VG,EX,EX,N,1533.84,4.46875,4.3789062,3.0097656
1632725,CUSHION,0.70996094,VVS2,K,EX,EX,VG,N,1534.18,5.1210938,4.890625,3.2695312
1651868,CUSHION,0.5097656,VS2,FANCY,EX,EX,GD,N,1534.45,4.6289062,4.421875,2.9394531
201162-344,CUSHION,1.0,SI1,M,VG,EX,VG,F,1534.49,6.2382812,5.2695312,3.6601562
1778456,CUSHION,0.7001953,SI1,J,VG,EX,VG,N,1537.65,5.3515625,4.7304688,3.2890625
1782551,CUSHION,0.52978516,VS2,H,EX,VG,VG,N,1541.11,5.0,4.328125,2.9394531
1787769,CUSHION,0.52001953,SI1,E,EX,EX,EX,N,1542.87,4.7304688,4.4492188,3.0097656
1606849,CUSHION,0.5,VS2,G,EX,EX,EX,N,1544.19,4.75,4.3085938,2.9296875
200753-45,CUSHION,1.0,SI1,FANCY,EX,VG,VG,M,1512.88,5.7695312,5.359375,3.609375
1636023,CUSHION,0.89990234,SI2,K,VG,EX,VG,F,1514.71,5.609375,5.109375,3.5703125
1651869,CUSHION,0.5097656,SI1,FANCY,EX,EX,VG,F,1515.05,4.7109375,4.25,2.8808594
1654066,CUSHION,0.58984375,SI1,H,EX,EX,VG,N,1515.87,4.7617188,4.6210938,3.1191406
1615070,CUSHION,0.72021484,SI2,H,EX,EX,VG,N,1516.09,5.5195312,4.78125,3.2207031
1761481,CUSHION,0.52001953,SI1,E,EX,EX,VG,N,1517.4,4.96875,4.3203125,2.9296875
1771076,CUSHION,0.5,VS2,F,VG,EX,VG,N,1518.67,4.75,4.2890625,2.890625
1799597,CUSHION,0.5,VVS2,H,EX,VG,GD,N,1519.31,4.8984375,4.2304688,2.8691406
1646007,CUSHION,0.5,VVS1,G,EX,EX,VG,F,1521.74,4.7382812,4.3203125,2.9199219
1800581,CUSHION,0.5,SI1,F,EX,EX,VG,N,1522.74,5.1484375,4.171875,2.8105469
1660173,CUSHION,0.5,VVS1,G,EX,EX,VG,M,1524.32,4.7304688,4.3085938,2.9003906
200715-332,CUSHION,1.0097656,SI1,FANCY,EX,VG,VG,M,1524.68,5.8085938,5.71875,3.5605469
1772508,CUSHION,0.52978516,VS2,F,EX,EX,VG,M,1525.01,5.1992188,4.3085938,2.9101562
1765479,CUSHION,0.5097656,VVS1,H,EX,EX,VG,N,1525.77,4.5117188,4.4804688,3.0292969
1631325,CUSHION,0.72998047,VS2,K,EX,EX,EX,N,1525.93,5.6210938,4.8007812,3.2402344
1795577,CUSHION,0.58984375,VS2,I,VG,EX,EX,F,1570.48,4.8085938,4.578125,3.1992188
1773471,CUSHION,0.5,VS2,G,VG,VG,VG,N,1570.86,4.7382812,4.28125,2.9609375
1795573,CUSHION,0.5,VS1,H,EX,VG,VG,N,1571.02,4.5,4.4492188,2.9296875
1574493,CUSHION,0.66015625,VVS2,FANCY,EX,EX,VG,F,1571.38,4.9804688,4.6992188,3.1796875
1663198,CUSHION,0.5,VS1,G,EX,EX,VG,N,1572.63,4.6484375,4.359375,2.9707031
1668184,CUSHION,0.72998047,SI1,K,EX,EX,EX,N,1574.05,5.5390625,4.8007812,3.2597656
1772504,CUSHION,0.70996094,SI1,K,EX,EX,VG,N,1574.07,5.25,4.859375,3.3007812
1794063,CUSHION,0.5600586,VS2,H,VG,EX,EX,N,1575.91,4.8203125,4.4882812,3.1191406
1651021,CUSHION,0.5800781,SI1,D,EX,EX,VG,N,1579.27,5.1601562,4.4609375,3.0195312
1632705,CUSHION,0.91015625,VVS1,M,EX,EX,EX,N,1579.34,6.28125,5.1210938,3.4707031
1651012,CUSHION,0.52978516,VVS1,H,EX,VG,EX,F,1581.98,4.7109375,4.4492188,3.0
1582752,CUSHION,0.85009766,VS1,L,EX,EX,EX,F,1582.02,5.859375,5.0195312,3.4003906
1667165,CUSHION,0.5097656,SI2,D,VG,EX,VG,N,1582.12,4.890625,4.1796875,2.9199219
1660175,CUSHION,0.5097656,VS2,E,EX,EX,GD,N,1582.23,4.9609375,4.3007812,2.9101562
1765488,CUSHION,0.5,VS2,F,EX,EX,VG,N,1584.58,4.8984375,4.2109375,2.859375
1606827,CUSHION,0.52001953,VVS2,J,EX,EX,EX,N,1156.87,4.609375,4.5117188,3.0097656
1664490,CUSHION,0.7001953,VVS2,U-V,GD,EX,VG,ST,1160.33,4.921875,4.8085938,3.4609375
1606850,CUSHION,0.5,VS2,H,EX,EX,VG,VS,1162.75,4.53125,4.4882812,3.0097656
1652702,CUSHION,0.5,VS1,I,VG,EX,VG,M,1163.62,4.71875,4.3203125,2.9804688
1642258,CUSHION,0.5,VS1,I,VG,EX,VG,N,1163.62,4.4492188,4.3515625,3.0507812
1575625,CUSHION,0.5097656,VS2,I,EX,EX,VG,N,1165.07,4.6484375,4.3710938,2.9707031
1612607,CUSHION,0.52001953,VS2,I,EX,EX,VG,F,1166.78,4.6484375,4.4492188,3.0195312
1631335,CUSHION,0.5,VS1,J,EX,EX,VG,N,1178.31,4.6289062,4.3710938,2.9296875
1638141,CUSHION,0.5097656,VS2,J,EX,EX,VG,N,1180.03,4.9414062,4.2890625,2.890625
