Shape_CUSHION,Shape_EMERALD,Shape_HEART,Shape_MARQUISE,Shape_OVAL,Shape_PEAR,Shape_PRINCESS,Shape_ROUND,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597656,4.0,14.0,3.0,3.0,2.0,0.0,2018.23,5.640625,4.9101562,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72021484,4.0,18.0,3.0,3.0,2.0,4.0,2018.99,5.328125,4.8398438,3.2695312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,4.0,14.0,3.0,3.0,2.0,0.0,2020.41,5.7695312,4.9492188,3.3496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70996094,7.0,13.0,2.0,3.0,2.0,0.0,2020.42,5.171875,4.7695312,3.3398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70996094,4.0,14.0,3.0,3.0,2.0,0.0,2021.49,5.3515625,4.890625,3.3007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098633,5.0,17.0,3.0,3.0,2.0,0.0,2217.08,4.8710938,4.6914062,3.1503906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,14.0,3.0,3.0,2.0,0.0,2222.82,5.1289062,4.890625,3.3105469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,13.0,3.0,3.0,2.0,2.0,2223.08,6.078125,4.859375,3.1699219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2001953,5.0,8.0,2.0,3.0,2.0,0.0,2224.06,5.8984375,5.8789062,4.078125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,1.0,3.0,2.0,2.0,2224.79,5.4101562,5.390625,3.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,3.0,3.0,2.0,1.0,2224.84,5.671875,5.640625,3.8007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,13.0,3.0,3.0,3.0,0.0,2225.57,5.5117188,5.0117188,3.390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,8.0,11.0,1.0,3.0,1.0,0.0,2227.14,5.4414062,5.1015625,3.6601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,3.0,3.0,3.0,2.0,2227.9,5.6601562,5.53125,3.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,5.0,11.0,3.0,3.0,2.0,0.0,2228.75,5.9609375,5.1796875,3.4394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,3.0,17.0,3.0,3.0,2.0,2.0,2229.48,6.0585938,4.859375,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,6.0,12.0,3.0,2.0,2.0,2.0,2231.4,5.859375,4.921875,3.3398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72021484,5.0,14.0,3.0,3.0,2.0,1.0,2232.88,5.71875,4.6914062,3.1894531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,8.0,12.0,3.0,3.0,3.0,2.0,2235.25,5.7617188,4.96875,3.2792969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9301758,3.0,13.0,3.0,3.0,2.0,0.0,2235.37,5.4882812,5.46875,3.6992188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0996094,6.0,3.0,3.0,3.0,1.0,2.0,2289.26,6.3984375,5.7304688,3.4492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,6.0,12.0,3.0,3.0,2.0,0.0,2289.75,5.7890625,5.0195312,3.3105469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,13.0,3.0,2.0,2.0,0.0,2290.68,6.0390625,4.828125,3.2109375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,3.0,3.0,3.0,0.0,2291.32,6.359375,5.328125,3.5292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,13.0,2.0,3.0,2.0,0.0,2291.34,5.25,5.1210938,3.5195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,15.0,3.0,3.0,1.0,0.0,2296.25,5.6992188,4.859375,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098633,5.0,19.0,3.0,2.0,2.0,0.0,2299.8,4.78125,4.609375,3.2109375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,13.0,2.0,3.0,2.0,0.0,2300.26,5.171875,5.0507812,3.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,13.0,3.0,3.0,2.0,0.0,2300.26,5.4804688,4.9804688,3.3808594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,15.0,3.0,3.0,2.0,0.0,2300.3,5.3710938,4.9101562,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,13.0,3.0,3.0,3.0,0.0,2301.83,5.5,5.0,3.4003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,6.0,13.0,3.0,3.0,3.0,0.0,2302.01,5.8203125,4.8710938,3.3007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597656,3.0,18.0,3.0,2.0,2.0,0.0,2302.77,5.421875,4.9414062,3.3496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,15.0,2.0,3.0,2.0,2.0,2305.38,5.2890625,4.7109375,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72998047,4.0,16.0,3.0,3.0,3.0,2.0,2306.11,5.2109375,4.9101562,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,5.0,14.0,3.0,3.0,2.0,0.0,3856.69,5.4882812,5.3789062,3.6308594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,18.0,3.0,3.0,3.0,1.0,3858.96,6.3398438,5.421875,3.6699219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,2.0,3.0,1.0,2.0,3885.83,5.9492188,5.4101562,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,8.0,12.0,3.0,3.0,3.0,2.0,3905.91,5.6601562,5.5390625,3.7597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91015625,5.0,15.0,3.0,3.0,3.0,0.0,3908.68,5.578125,5.4414062,3.640625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5898438,6.0,13.0,1.0,2.0,2.0,0.0,3909.51,6.9882812,6.578125,4.1601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5400391,4.0,14.0,2.0,1.0,1.0,0.0,3910.9,6.6796875,6.5117188,4.390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91015625,5.0,16.0,3.0,3.0,3.0,0.0,3914.58,5.578125,5.3515625,3.6191406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,17.0,3.0,3.0,2.0,0.0,3915.77,5.5,5.421875,3.6601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,2.0,0.0,3916.61,5.8007812,5.359375,3.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7304688,3.0,19.0,3.0,3.0,2.0,2.0,3916.89,7.1796875,6.3007812,4.21875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,3.0,3.0,3.0,0.0,3923.14,5.8984375,5.46875,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,3.0,3.0,2.0,0.0,3927.44,6.3203125,5.5,3.7402344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95996094,4.0,16.0,3.0,3.0,2.0,2.0,3928.74,6.3203125,5.1015625,3.4707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8203125,3.0,3.0,3.0,3.0,2.0,0.0,3929.77,6.7695312,6.6796875,4.5507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,16.0,3.0,3.0,3.0,1.0,3006.85,5.7695312,4.96875,3.3691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,6.0,15.0,2.0,3.0,3.0,0.0,3007.03,4.96875,4.8515625,3.3691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,19.0,3.0,3.0,2.0,1.0,3010.7,5.7617188,5.5195312,3.6894531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,17.0,3.0,3.0,2.0,0.0,3018.02,6.03125,5.5,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2998047,6.0,4.0,3.0,3.0,3.0,1.0,3018.93,6.1289062,6.0703125,4.1210938
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,16.0,3.0,3.0,2.0,0.0,3019.15,5.8984375,4.9414062,3.2597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,3.0,17.0,3.0,3.0,3.0,0.0,3019.53,5.4296875,5.3789062,3.6503906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97021484,6.0,12.0,3.0,2.0,2.0,0.0,3021.19,6.2695312,5.2304688,3.5507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,3.0,3.0,3.0,0.0,3022.76,6.2109375,5.3789062,3.6503906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,3.0,0.0,3024.32,5.5390625,5.5117188,3.8496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,3.0,2.0,3024.32,5.9804688,5.2617188,3.6796875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,7.0,17.0,3.0,3.0,2.0,1.0,3025.51,5.7890625,5.03125,3.4101562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,18.0,3.0,3.0,3.0,5.0,3025.82,5.390625,5.390625,3.6601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,3.0,3.0,3.0,2.0,3031.11,5.7382812,5.4804688,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,3.0,3.0,2.0,1.0,3031.11,5.7382812,5.5585938,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,14.0,3.0,3.0,2.0,0.0,2544.9,5.421875,5.2695312,3.5097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,14.0,3.0,3.0,2.0,0.0,2544.9,5.828125,5.03125,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,13.0,3.0,3.0,2.0,0.0,2545.21,5.5,5.390625,3.5898438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.0,17.0,3.0,3.0,2.0,2.0,2547.34,5.4101562,4.921875,3.3203125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64990234,9.0,19.0,3.0,3.0,2.0,2.0,2551.92,4.859375,4.7890625,3.2207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.0,15.0,3.0,3.0,3.0,0.0,2552.97,5.28125,4.9804688,3.3808594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.0,16.0,3.0,3.0,3.0,2.0,2555.25,5.6289062,4.890625,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,2.0,3.0,3.0,0.0,2559.38,5.7382812,5.3710938,3.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97021484,3.0,12.0,3.0,3.0,2.0,0.0,2559.66,6.1015625,5.3007812,3.5898438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,16.0,2.0,3.0,2.0,0.0,2560.39,5.3203125,5.078125,3.5507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,19.0,3.0,3.0,2.0,2.0,2560.74,6.3789062,6.0898438,4.1601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95996094,7.0,11.0,1.0,3.0,1.0,0.0,2565.76,5.6601562,5.1210938,3.8105469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,5.0,12.0,3.0,2.0,3.0,0.0,2566.67,5.46875,5.3984375,3.5703125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,17.0,3.0,3.0,3.0,0.0,2567.05,5.578125,4.7382812,3.2109375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300781,9.0,19.0,3.0,3.0,2.0,0.0,2567.29,5.2890625,5.2304688,3.5097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95996094,4.0,15.0,3.0,3.0,3.0,0.0,3621.08,5.7890625,5.390625,3.6308594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91015625,6.0,13.0,3.0,3.0,2.0,0.0,3623.78,5.46875,5.3203125,3.609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5097656,3.0,10.0,3.0,3.0,3.0,4.0,3624.29,6.4296875,6.328125,4.3007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2001953,4.0,11.0,2.0,3.0,3.0,0.0,3624.45,5.9492188,5.7109375,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85009766,6.0,16.0,3.0,3.0,3.0,2.0,3631.94,5.6015625,5.1015625,3.4707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198242,5.0,18.0,3.0,3.0,3.0,0.0,3632.78,6.1015625,4.9101562,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199219,4.0,15.0,3.0,3.0,3.0,0.0,3632.78,5.5507812,5.3984375,3.6699219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,16.0,3.0,3.0,3.0,0.0,3633.68,6.3398438,5.3203125,3.6191406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904297,1.0,19.0,3.0,2.0,1.0,1.0,3638.36,5.96875,5.5898438,3.8007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,17.0,3.0,3.0,2.0,2.0,3640.86,5.6992188,5.5585938,3.7695312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97021484,3.0,15.0,3.0,3.0,2.0,0.0,3641.97,6.4296875,5.1796875,3.5195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95996094,6.0,13.0,2.0,3.0,2.0,2.0,3642.69,5.4492188,5.4296875,3.7890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,16.0,3.0,3.0,2.0,0.0,3644.99,5.7382812,5.2617188,3.5703125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,16.0,3.0,3.0,3.0,0.0,3645.57,5.7109375,5.5117188,3.7597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,19.0,2.0,3.0,2.0,2.0,3646.86,6.1914062,6.0703125,4.3515625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,14.0,3.0,3.0,2.0,0.0,2838.9,5.8203125,4.921875,3.3105469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,6.0,17.0,1.0,3.0,2.0,0.0,2839.1,4.96875,4.640625,3.3398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,16.0,3.0,3.0,2.0,0.0,2839.34,5.921875,4.9492188,3.2792969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,15.0,3.0,3.0,2.0,2.0,2842.98,5.96875,5.0195312,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199219,6.0,12.0,3.0,3.0,2.0,0.0,2843.19,5.9414062,5.1601562,3.4902344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,18.0,3.0,3.0,3.0,0.0,2843.7,5.3085938,4.8515625,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899414,8.0,19.0,3.0,3.0,2.0,0.0,2847.54,4.9882812,4.8007812,3.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802734,5.0,14.0,2.0,1.0,1.0,0.0,2850.12,6.5507812,6.328125,4.0195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,17.0,3.0,3.0,2.0,0.0,2851.0,5.4296875,5.0585938,3.4296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0302734,4.0,19.0,3.0,3.0,2.0,1.0,2851.4,5.6484375,5.6015625,3.7109375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0302734,5.0,11.0,3.0,3.0,3.0,1.0,2851.75,5.6914062,5.6796875,3.8496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3095703,8.0,1.0,3.0,2.0,3.0,1.0,2853.96,6.28125,6.0117188,3.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,16.0,3.0,3.0,3.0,0.0,2854.04,5.6601562,4.9101562,3.3398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0996094,4.0,3.0,3.0,3.0,3.0,0.0,2854.35,5.9101562,5.6601562,3.8398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2001953,3.0,13.0,2.0,3.0,3.0,0.0,2854.7,5.9882812,5.6914062,3.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,13.0,3.0,3.0,3.0,0.0,3148.92,6.5,5.3984375,3.6601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,4.0,18.0,3.0,3.0,2.0,0.0,3155.22,5.5703125,5.0703125,3.4101562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,15.0,3.0,3.0,2.0,0.0,3160.69,5.71875,4.9804688,3.3691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,3.0,17.0,2.0,3.0,2.0,4.0,3162.87,5.3984375,5.328125,3.6699219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701172,8.0,19.0,3.0,3.0,2.0,1.0,3163.92,5.140625,5.1210938,3.5703125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2998047,6.0,0.0,3.0,3.0,2.0,2.0,3168.43,6.1796875,6.171875,3.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,16.0,2.0,3.0,3.0,0.0,3170.35,5.9492188,5.0507812,3.5097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,3.0,3.0,3.0,1.0,3172.28,5.7382812,5.4882812,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,8.0,19.0,3.0,3.0,1.0,2.0,3172.57,5.6601562,5.4882812,3.7304688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101562,4.0,3.0,3.0,3.0,3.0,0.0,3173.58,6.3007812,6.140625,4.1601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0302734,4.0,12.0,3.0,3.0,3.0,2.0,3173.68,6.21875,5.4101562,3.6699219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,16.0,3.0,3.0,3.0,0.0,3174.67,5.46875,5.171875,3.4199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,16.0,3.0,3.0,3.0,0.0,3175.67,6.71875,6.3710938,4.5195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91015625,5.0,13.0,3.0,3.0,3.0,0.0,3180.36,5.5,5.3984375,3.6503906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,3.0,3.0,2.0,2.0,3180.61,6.0117188,5.4609375,3.5605469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,14.0,3.0,3.0,2.0,0.0,2567.32,5.4882812,4.9882812,3.390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,16.0,3.0,2.0,2.0,0.0,2568.84,5.4804688,5.0703125,3.4492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,15.0,3.0,3.0,2.0,0.0,2573.08,5.2890625,5.1289062,3.4902344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304688,6.0,0.0,3.0,3.0,2.0,0.0,2573.59,6.0507812,5.8398438,3.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2099609,6.0,3.0,3.0,3.0,3.0,1.0,2575.46,6.6914062,5.8710938,3.5390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,5.0,13.0,3.0,3.0,2.0,0.0,2576.42,5.828125,5.0585938,3.4003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,3.0,19.0,3.0,2.0,2.0,4.0,2576.8,6.0390625,5.2382812,3.5292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,18.0,2.0,3.0,2.0,0.0,2577.77,5.1015625,4.7890625,3.3007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,5.0,17.0,1.0,3.0,2.0,2.0,2579.84,5.171875,4.46875,3.4101562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,4.0,17.0,3.0,3.0,3.0,1.0,2582.83,5.7617188,5.0117188,3.390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,6.0,12.0,3.0,3.0,2.0,0.0,2583.7,5.7304688,5.2890625,3.5703125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,19.0,3.0,3.0,2.0,2.0,2583.82,5.390625,4.9609375,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70996094,5.0,15.0,3.0,3.0,2.0,0.0,2585.08,5.3007812,4.8398438,3.2597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,3.0,17.0,3.0,3.0,2.0,0.0,2587.83,5.7617188,4.8984375,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72021484,5.0,15.0,3.0,3.0,2.0,4.0,2589.08,5.4804688,4.7617188,3.2109375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,17.0,3.0,3.0,2.0,0.0,2922.7,5.671875,4.9882812,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2001953,6.0,1.0,3.0,3.0,2.0,1.0,2928.0,6.578125,5.5703125,3.609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300781,4.0,17.0,3.0,3.0,3.0,1.0,2930.48,5.4296875,5.3984375,3.5507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,4.0,12.0,3.0,3.0,2.0,0.0,2931.82,5.8203125,5.5117188,3.7402344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,6.0,15.0,3.0,3.0,2.0,4.0,2932.74,5.328125,5.0507812,3.4199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,13.0,3.0,3.0,3.0,0.0,2934.53,5.4414062,5.3984375,3.6601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300781,5.0,17.0,3.0,3.0,2.0,1.0,2934.67,5.359375,5.3203125,3.5390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,3.0,3.0,2.0,4.0,2934.68,6.1484375,5.3515625,3.5996094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,6.0,11.0,2.0,2.0,1.0,0.0,2935.14,5.7890625,5.5195312,3.7597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2597656,6.0,4.0,3.0,3.0,2.0,2.0,2936.27,6.3203125,5.890625,3.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,17.0,3.0,3.0,2.0,2.0,2937.92,5.9492188,4.8085938,3.2597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5996094,2.0,19.0,3.0,2.0,1.0,2.0,2939.19,6.5507812,6.5507812,4.2617188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,15.0,3.0,3.0,3.0,0.0,2946.6,5.3203125,5.1601562,3.4804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198242,4.0,16.0,3.0,3.0,2.0,0.0,2947.46,5.2617188,5.21875,3.5097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0302734,2.0,13.0,3.0,3.0,2.0,0.0,2951.11,5.7617188,5.5703125,3.7890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,5.0,12.0,3.0,3.0,2.0,0.0,3830.65,6.0507812,5.7695312,3.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,6.0,14.0,1.0,3.0,2.0,0.0,3836.3,5.28125,5.0507812,3.9492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,8.0,16.0,2.0,3.0,2.0,0.0,3837.55,5.4804688,4.96875,3.4804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,3.0,3.0,3.0,2.0,3838.51,5.6992188,5.5,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5097656,5.0,19.0,3.0,3.0,2.0,0.0,3840.15,7.2890625,5.8515625,3.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0195312,3.0,16.0,2.0,3.0,3.0,1.0,3840.75,6.109375,5.3789062,3.7207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1201172,4.0,19.0,3.0,3.0,2.0,0.0,3842.37,6.3007812,5.5,3.6699219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,8.0,17.0,3.0,3.0,2.0,0.0,3846.12,5.3515625,4.8710938,3.2207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,2.0,3.0,3.0,0.0,3846.38,5.859375,5.3710938,3.7597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,7.0,14.0,2.0,3.0,3.0,2.0,3847.49,5.6015625,5.21875,3.640625
